R,G,B,cebolla,manzana,limon,zanahoria
57,115,125,0,0,0,1
52,103,124,0,0,0,1
51,110,122,0,0,0,1
50,105,126,0,0,0,1
52,107,118,0,0,0,1
51,109,118,0,0,0,1
51,104,119,0,0,0,1
51,106,119,0,0,0,1
51,110,118,0,0,0,1
51,108,120,0,0,0,1
51,106,120,0,0,0,1
51,108,119,0,0,0,1
51,107,119,0,0,0,1
51,109,118,0,0,0,1
51,107,117,0,0,0,1
50,104,121,0,0,0,1
45,106,121,0,0,0,1
51,110,119,0,0,0,1
50,104,122,0,0,0,1
51,105,121,0,0,0,1
45,108,118,0,0,0,1
50,106,120,0,0,0,1
51,107,119,0,0,0,1
51,107,119,0,0,0,1
50,98,119,0,0,0,1
51,107,119,0,0,0,1
51,108,120,0,0,0,1
51,108,119,0,0,0,1
50,106,120,0,0,0,1
52,106,119,0,0,0,1
51,107,119,0,0,0,1
51,108,113,0,0,0,1
51,109,118,0,0,0,1
51,106,120,0,0,0,1
52,101,121,0,0,0,1
51,110,119,0,0,0,1
51,106,121,0,0,0,1
48,109,120,0,0,0,1
50,106,119,0,0,0,1
50,106,118,0,0,0,1
44,110,119,0,0,0,1
50,106,121,0,0,0,1
51,106,120,0,0,0,1
45,106,120,0,0,0,1
51,107,119,0,0,0,1
50,106,120,0,0,0,1
52,108,120,0,0,0,1
51,100,114,0,0,0,1
51,105,119,0,0,0,1
51,105,119,0,0,0,1
45,104,120,0,0,0,1
51,99,118,0,0,0,1
51,107,119,0,0,0,1
51,107,120,0,0,0,1
51,105,119,0,0,0,1
51,107,114,0,0,0,1
50,105,119,0,0,0,1
51,103,121,0,0,0,1
48,107,119,0,0,0,1
51,107,120,0,0,0,1
51,106,120,0,0,0,1
52,105,119,0,0,0,1
50,105,120,0,0,0,1
51,109,119,0,0,0,1
51,110,119,0,0,0,1
45,108,120,0,0,0,1
51,106,119,0,0,0,1
51,109,119,0,0,0,1
50,106,120,0,0,0,1
50,101,114,0,0,0,1
51,106,120,0,0,0,1
50,107,120,0,0,0,1
45,105,120,0,0,0,1
51,108,113,0,0,0,1
50,105,119,0,0,0,1
50,103,121,0,0,0,1
51,109,119,0,0,0,1
51,105,120,0,0,0,1
52,105,120,0,0,0,1
51,106,118,0,0,0,1
50,104,122,0,0,0,1
51,108,120,0,0,0,1
51,104,120,0,0,0,1
50,104,122,0,0,0,1
52,106,119,0,0,0,1
51,107,113,0,0,0,1
51,107,120,0,0,0,1
51,105,119,0,0,0,1
45,106,120,0,0,0,1
51,98,118,0,0,0,1
51,106,120,0,0,0,1
51,105,119,0,0,0,1
45,105,119,0,0,0,1
51,106,113,0,0,0,1
51,106,119,0,0,0,1
50,105,121,0,0,0,1
45,108,120,0,0,0,1
51,104,114,0,0,0,1
51,108,118,0,0,0,1
52,109,119,0,0,0,1
51,104,120,0,0,0,1
51,106,120,0,0,0,1
51,107,118,0,0,0,1
51,104,121,0,0,0,1
45,106,120,0,0,0,1
51,99,119,0,0,0,1
51,104,121,0,0,0,1
52,106,119,0,0,0,1
51,107,120,0,0,0,1
50,100,122,0,0,0,1
51,104,119,0,0,0,1
51,106,121,0,0,0,1
51,105,122,0,0,0,1
50,105,120,0,0,0,1
51,101,113,0,0,0,1
51,107,119,0,0,0,1
51,104,121,0,0,0,1
51,108,119,0,0,0,1
51,98,120,0,0,0,1
51,107,120,0,0,0,1
51,106,118,0,0,0,1
51,103,121,0,0,0,1
51,102,119,0,0,0,1
50,106,119,0,0,0,1
51,103,121,0,0,0,1
51,108,120,0,0,0,1
51,109,114,0,0,0,1
51,106,120,0,0,0,1
51,106,120,0,0,0,1
45,104,120,0,0,0,1
51,100,113,0,0,0,1
51,106,120,0,0,0,1
51,104,120,0,0,0,1
51,102,119,0,0,0,1
51,100,120,0,0,0,1
51,106,120,0,0,0,1
50,104,121,0,0,0,1
51,107,120,0,0,0,1
45,103,120,0,0,0,1
51,101,114,0,0,0,1
51,108,120,0,0,0,1
51,102,122,0,0,0,1
51,105,120,0,0,0,1
51,106,119,0,0,0,1
51,108,122,0,0,0,1
51,106,120,0,0,0,1
51,108,119,0,0,0,1
51,99,119,0,0,0,1
51,105,119,0,0,0,1
51,105,120,0,0,0,1
51,104,121,0,0,0,1
50,107,120,0,0,0,1
50,106,117,0,0,0,1
51,105,119,0,0,0,1
51,108,119,0,0,0,1
50,108,112,0,0,0,1
50,105,119,0,0,0,1
51,105,119,0,0,0,1
51,100,119,0,0,0,1
51,104,120,0,0,0,1
51,106,120,0,0,0,1
51,106,119,0,0,0,1
51,105,120,0,0,0,1
51,107,120,0,0,0,1
51,105,120,0,0,0,1
51,104,121,0,0,0,1
51,107,119,0,0,0,1
51,108,114,0,0,0,1
52,107,120,0,0,0,1
51,106,119,0,0,0,1
45,103,120,0,0,0,1
51,99,118,0,0,0,1
51,105,121,0,0,0,1
50,103,122,0,0,0,1
51,103,119,0,0,0,1
51,107,120,0,0,0,1
51,103,122,0,0,0,1
51,107,114,0,0,0,1
51,108,119,0,0,0,1
51,103,123,0,0,0,1
51,105,121,0,0,0,1
45,106,119,0,0,0,1
51,108,116,0,0,0,1
52,105,120,0,0,0,1
51,106,119,0,0,0,1
51,108,121,0,0,0,1
52,106,114,0,0,0,1
51,105,120,0,0,0,1
51,104,120,0,0,0,1
51,105,120,0,0,0,1
48,106,121,0,0,0,1
51,101,121,0,0,0,1
51,106,119,0,0,0,1
51,105,121,0,0,0,1
51,103,121,0,0,0,1
45,106,120,0,0,0,1
51,106,119,0,0,0,1
51,108,119,0,0,0,1
51,105,120,0,0,0,1
51,100,119,0,0,0,1
51,105,120,0,0,0,1
51,108,120,0,0,0,1
44,105,120,0,0,0,1
51,98,119,0,0,0,1
51,106,120,0,0,0,1
51,103,120,0,0,0,1
50,105,120,0,0,0,1
51,108,120,0,0,0,1
51,106,119,0,0,0,1
50,105,120,0,0,0,1
45,106,118,0,0,0,1
50,103,115,0,0,0,1
51,107,119,0,0,0,1
51,107,120,0,0,0,1
50,105,122,0,0,0,1
50,105,113,0,0,0,1
51,105,119,0,0,0,1
50,108,119,0,0,0,1
51,105,120,0,0,0,1
50,108,119,0,0,0,1
51,104,120,0,0,0,1
51,104,120,0,0,0,1
51,109,113,0,0,0,1
51,105,122,0,0,0,1
51,105,120,0,0,0,1
51,104,120,0,0,0,1
51,104,122,0,0,0,1
51,107,113,0,0,0,1
50,105,118,0,0,0,1
51,105,120,0,0,0,1
45,103,121,0,0,0,1
50,104,120,0,0,0,1
51,107,119,0,0,0,1
51,106,119,0,0,0,1
51,103,120,0,0,0,1
51,106,120,0,0,0,1
51,105,114,0,0,0,1
51,104,120,0,0,0,1
51,104,119,0,0,0,1
45,108,119,0,0,0,1
51,106,119,0,0,0,1
51,105,120,0,0,0,1
51,107,120,0,0,0,1
51,106,119,0,0,0,1
51,105,120,0,0,0,1
51,108,119,0,0,0,1
45,103,119,0,0,0,1
50,107,118,0,0,0,1
51,104,118,0,0,0,1
52,104,120,0,0,0,1
51,106,120,0,0,0,1
50,107,112,0,0,0,1
50,105,120,0,0,0,1
51,108,119,0,0,0,1
50,101,119,0,0,0,1
50,106,121,0,0,0,1
51,104,119,0,0,0,1
51,105,120,0,0,0,1
51,102,120,0,0,0,1
51,105,120,0,0,0,1
51,106,120,0,0,0,1
51,106,119,0,0,0,1
51,99,113,0,0,0,1
50,109,119,0,0,0,1
51,106,120,0,0,0,1
51,105,120,0,0,0,1
51,106,113,0,0,0,1
50,103,121,0,0,0,1
51,107,120,0,0,0,1
52,104,119,0,0,0,1
50,106,119,0,0,0,1
51,109,120,0,0,0,1
51,107,120,0,0,0,1
45,107,119,0,0,0,1
51,108,119,0,0,0,1
51,105,120,0,0,0,1
52,107,119,0,0,0,1
51,105,120,0,0,0,1
50,104,118,0,0,0,1
50,105,119,0,0,0,1
51,107,119,0,0,0,1
50,98,119,0,0,0,1
51,104,119,0,0,0,1
52,108,119,0,0,0,1
51,104,120,0,0,0,1
50,97,119,0,0,0,1
51,108,119,0,0,0,1
51,104,121,0,0,0,1
51,105,120,0,0,0,1
45,107,120,0,0,0,1
51,97,120,0,0,0,1
51,105,120,0,0,0,1
51,107,120,0,0,0,1
51,105,121,0,0,0,1
48,105,120,0,0,0,1
51,108,113,0,0,0,1
51,104,122,0,0,0,1
51,105,119,0,0,0,1
51,105,120,0,0,0,1
50,98,119,0,0,0,1
51,106,120,0,0,0,1
51,107,120,0,0,0,1
50,108,121,0,0,0,1
51,99,119,0,0,0,1
51,107,119,0,0,0,1
51,103,120,0,0,0,1
52,105,120,0,0,0,1
50,106,118,0,0,0,1
50,103,115,0,0,0,1
51,107,119,0,0,0,1
51,105,119,0,0,0,1
50,100,119,0,0,0,1
51,109,119,0,0,0,1
51,104,120,0,0,0,1
51,105,119,0,0,0,1
51,107,120,0,0,0,1
50,104,120,0,0,0,1
51,109,121,0,0,0,1
51,100,120,0,0,0,1
51,104,120,0,0,0,1
51,106,118,0,0,0,1
51,107,120,0,0,0,1
51,99,119,0,0,0,1
51,102,119,0,0,0,1
52,106,121,0,0,0,1
51,106,120,0,0,0,1
45,104,120,0,0,0,1
51,108,113,0,0,0,1
51,104,119,0,0,0,1
51,105,120,0,0,0,1
51,108,119,0,0,0,1
51,97,120,0,0,0,1
50,104,120,0,0,0,1
51,105,120,0,0,0,1
51,107,122,0,0,0,1
51,101,113,0,0,0,1
51,106,120,0,0,0,1
50,105,121,0,0,0,1
51,106,119,0,0,0,1
50,106,120,0,0,0,1
51,108,121,0,0,0,1
51,107,119,0,0,0,1
50,108,119,0,0,0,1
51,108,118,0,0,0,1
52,107,120,0,0,0,1
51,110,118,0,0,0,1
50,103,113,0,0,0,1
51,104,120,0,0,0,1
51,107,118,0,0,0,1
45,107,121,0,0,0,1
51,99,119,0,0,0,1
51,106,118,0,0,0,1
51,104,120,0,0,0,1
51,107,120,0,0,0,1
51,103,120,0,0,0,1
51,102,122,0,0,0,1
51,105,114,0,0,0,1
51,103,121,0,0,0,1
51,106,121,0,0,0,1
51,105,121,0,0,0,1
50,109,113,0,0,0,1
51,105,119,0,0,0,1
51,106,120,0,0,0,1
51,100,120,0,0,0,1
51,103,120,0,0,0,1
50,106,120,0,0,0,1
51,106,120,0,0,0,1
45,104,121,0,0,0,1
51,107,114,0,0,0,1
50,108,120,0,0,0,1
51,104,120,0,0,0,1
50,103,120,0,0,0,1
51,106,122,0,0,0,1
51,105,120,0,0,0,1
47,108,118,0,0,0,1
51,104,115,0,0,0,1
51,108,119,0,0,0,1
51,107,119,0,0,0,1
50,104,123,0,0,0,1
51,107,112,0,0,0,1
51,105,120,0,0,0,1
50,107,120,0,0,0,1
51,105,120,0,0,0,1
51,100,113,0,0,0,1
51,105,119,0,0,0,1
51,104,120,0,0,0,1
51,107,120,0,0,0,1
51,104,119,0,0,0,1
51,98,119,0,0,0,1
51,104,119,0,0,0,1
50,105,120,0,0,0,1
52,106,121,0,0,0,1
47,103,120,0,0,0,1
51,97,118,0,0,0,1
51,108,119,0,0,0,1
50,104,121,0,0,0,1
51,106,121,0,0,0,1
52,100,119,0,0,0,1
50,108,121,0,0,0,1
51,108,119,0,0,0,1
51,107,120,0,0,0,1
51,106,120,0,0,0,1
50,105,119,0,0,0,1
51,108,119,0,0,0,1
51,105,114,0,0,0,1
51,104,120,0,0,0,1
51,108,119,0,0,0,1
45,108,120,0,0,0,1
51,104,118,0,0,0,1
51,107,120,0,0,0,1
51,102,120,0,0,0,1
45,105,120,0,0,0,1
51,109,118,0,0,0,1
51,104,121,0,0,0,1
51,106,120,0,0,0,1
50,106,120,0,0,0,1
51,105,114,0,0,0,1
51,105,120,0,0,0,1
51,106,120,0,0,0,1
51,103,122,0,0,0,1
51,99,118,0,0,0,1
51,105,120,0,0,0,1
50,104,119,0,0,0,1
52,105,120,0,0,0,1
45,105,121,0,0,0,1
51,100,119,0,0,0,1
51,106,120,0,0,0,1
51,106,119,0,0,0,1
50,103,119,0,0,0,1
50,100,120,0,0,0,1
50,109,119,0,0,0,1
51,106,120,0,0,0,1
51,106,118,0,0,0,1
51,106,120,0,0,0,1
50,104,119,0,0,0,1
52,109,119,0,0,0,1
50,103,120,0,0,0,1
51,106,119,0,0,0,1
51,108,119,0,0,0,1
44,105,120,0,0,0,1
51,98,119,0,0,0,1
52,107,119,0,0,0,1
51,106,120,0,0,0,1
51,104,120,0,0,0,1
50,106,120,0,0,0,1
50,106,121,0,0,0,1
51,103,121,0,0,0,1
51,107,118,0,0,0,1
50,108,121,0,0,0,1
50,103,115,0,0,0,1
51,104,121,0,0,0,1
51,105,121,0,0,0,1
52,105,120,0,0,0,1
50,107,118,0,0,0,1
50,102,115,0,0,0,1
51,103,121,0,0,0,1
50,106,119,0,0,0,1
51,107,120,0,0,0,1
51,108,119,0,0,0,1
50,105,120,0,0,0,1
50,104,121,0,0,0,1
51,105,121,0,0,0,1
50,97,119,0,0,0,1
50,104,121,0,0,0,1
52,105,120,0,0,0,1
51,104,119,0,0,0,1
51,106,119,0,0,0,1
51,108,120,0,0,0,1
51,107,119,0,0,0,1
51,105,118,0,0,0,1
51,108,113,0,0,0,1
51,105,119,0,0,0,1
51,104,121,0,0,0,1
51,106,120,0,0,0,1
50,104,119,0,0,0,1
51,103,122,0,0,0,1
50,108,120,0,0,0,1
50,103,120,0,0,0,1
50,105,121,0,0,0,1
51,107,113,0,0,0,1
50,108,122,0,0,0,1
51,107,120,0,0,0,1
51,98,118,0,0,0,1
51,103,117,0,0,0,1
51,106,120,0,0,0,1
51,104,119,0,0,0,1
51,105,120,0,0,0,1
51,104,120,0,0,0,1
50,106,113,0,0,0,1
51,105,120,0,0,0,1
50,104,121,0,0,0,1
45,104,121,0,0,0,1
50,104,120,0,0,0,1
51,105,118,0,0,0,1
50,107,119,0,0,0,1
51,103,121,0,0,0,1
51,107,120,0,0,0,1
51,108,120,0,0,0,1
51,104,120,0,0,0,1
51,107,120,0,0,0,1
50,105,119,0,0,0,1
51,105,115,0,0,0,1
52,107,120,0,0,0,1
51,103,121,0,0,0,1
51,106,120,0,0,0,1
51,99,118,0,0,0,1
51,104,121,0,0,0,1
50,104,120,0,0,0,1
51,106,121,0,0,0,1
45,105,121,0,0,0,1
50,97,119,0,0,0,1
51,105,120,0,0,0,1
51,106,121,0,0,0,1
51,103,121,0,0,0,1
51,107,120,0,0,0,1
51,108,122,0,0,0,1
51,104,120,0,0,0,1
51,107,120,0,0,0,1
51,103,121,0,0,0,1
52,104,114,0,0,0,1
50,106,120,0,0,0,1
51,103,121,0,0,0,1
52,106,120,0,0,0,1
51,104,120,0,0,0,1
50,104,120,0,0,0,1
51,108,119,0,0,0,1
50,110,119,0,0,0,1
51,99,118,0,0,0,1
51,106,118,0,0,0,1
51,107,119,0,0,0,1
51,106,120,0,0,0,1
51,106,114,0,0,0,1
51,108,119,0,0,0,1
51,104,120,0,0,0,1
51,105,120,0,0,0,1
50,106,119,0,0,0,1
51,105,121,0,0,0,1
51,105,120,0,0,0,1
45,106,120,0,0,0,1
51,109,119,0,0,0,1
51,105,120,0,0,0,1
50,103,120,0,0,0,1
51,103,121,0,0,0,1
50,105,119,0,0,0,1
50,103,115,0,0,0,1
51,105,120,0,0,0,1
50,106,119,0,0,0,1
45,108,121,0,0,0,1
51,107,120,0,0,0,1
50,105,120,0,0,0,1
51,106,121,0,0,0,1
50,104,121,0,0,0,1
51,101,120,0,0,0,1
51,106,121,0,0,0,1
50,103,121,0,0,0,1
50,106,120,0,0,0,1
50,108,120,0,0,0,1
51,104,120,0,0,0,1
51,108,119,0,0,0,1
50,106,121,0,0,0,1
52,99,119,0,0,0,1
51,106,119,0,0,0,1
51,103,120,0,0,0,1
51,107,120,0,0,0,1
50,110,113,0,0,0,1
51,103,121,0,0,0,1
51,106,120,0,0,0,1
51,109,120,0,0,0,1
50,105,114,0,0,0,1
52,106,118,0,0,0,1
51,104,120,0,0,0,1
51,106,120,0,0,0,1
51,98,119,0,0,0,1
50,104,120,0,0,0,1
51,105,120,0,0,0,1
51,107,119,0,0,0,1
51,105,121,0,0,0,1
